#{"t_start": 1619619263.8068268, "env_id": null}
r,l,t
-6016.61,60,57.403126
-6078.82,60,57.46014
-6116.68,60,57.522152
-6139.47,60,57.597188
-6049.76,60,57.713197
-6032.61,60,57.95927
-5985.75,60,58.090283
-6177.23,60,58.194305
-6086.27,60,58.286343
-6099.74,60,58.398352
-6039.38,60,58.519379
-6096.94,60,58.641405
-6111.97,60,58.743448
-6002.29,60,58.839453
-6130.71,60,58.920468
-6171.61,60,59.012489
-6129.01,60,59.102528
-6068.44,60,59.219536
-6154.74,60,59.314558
-6058.18,60,59.406579
-6053.94,60,59.508619
-6135.61,60,59.607641
-6079.35,60,59.800668
-6116.54,60,59.872684
-6075.0,60,59.942699
-6107.37,60,60.004715
-6127.02,60,60.070728
-6152.01,60,60.140743
-6093.17,60,60.21376
-6190.88,60,60.283776
-6113.81,60,60.361793
-6013.98,60,60.441813
-5938.03,60,60.538834
-6140.84,60,60.61385
-6219.01,60,60.679864
-6086.77,60,60.743887
-6188.66,60,60.804892
-6073.17,60,60.873917
-6104.23,60,60.92892
-6144.93,60,61.049948
-6134.7,60,61.10397
-6115.02,60,61.161973
-6101.08,60,61.227989
-6052.65,60,61.292004
-6098.18,60,61.356017
-6146.69,60,61.447056
-6029.3,60,61.542058
-6125.98,60,61.615074
-6146.24,60,61.687091
-6172.04,60,61.761108
-6208.03,60,61.838126
-6071.53,60,61.922146
-6252.34,60,62.015166
-6236.39,60,62.0872
-6202.1,60,62.164218
-6097.56,60,62.270241
-6055.2,60,62.537283
-6121.56,60,62.624303
-6113.97,60,62.718342
-6101.11,60,62.803344
-5994.22,60,62.903367
-6287.42,60,62.977384
-6092.38,60,63.060403
-6097.69,60,63.136419
-6072.76,60,63.204434
-6172.29,60,63.289453
-6138.51,60,63.369472
-6282.0,60,63.44349
-6052.18,60,63.519507
-6141.92,60,63.590523
-6036.06,60,63.678541
-6214.35,60,63.776563
-6204.11,60,63.892589
-6216.19,60,64.138645
-6179.76,60,64.234668
-6179.2,60,64.327687
-6153.75,60,64.42571
-6096.99,60,64.523732
-6267.52,60,64.60275
-6179.8,60,64.687786
-6125.53,60,64.764785
-6090.44,60,64.869827
-6185.21,60,64.979835
-6201.77,60,65.093859
-6063.75,60,65.19088
-6115.94,60,65.285903
-6168.51,60,65.394928
-6037.37,60,65.519973
-6172.03,60,65.612978
-6181.3,60,65.703014
-6052.11,60,65.806022
-6203.71,60,65.999063
-6169.02,60,66.075081
-6167.08,60,66.129092
-6075.44,60,66.185105
-6074.8,60,66.240117
-6186.48,60,66.293129
-6256.64,60,66.349141
-6168.82,60,66.405155
-6211.89,60,66.456165
-6134.47,60,66.510178
-6142.56,60,66.563189
-6176.61,60,66.617202
-6000.03,60,66.672215
-6154.87,60,66.726227
-6089.53,60,66.778237
-6072.66,60,66.841263
-6142.12,60,66.897265
-6130.14,60,67.021293
-6164.13,60,67.077306
-6162.64,60,67.131318
-6126.26,60,67.191332
-6058.18,60,67.247344
-6180.19,60,67.322361
-6156.04,60,67.39538
-6019.68,60,67.473397
-6134.01,60,67.552414
-6105.76,60,67.633431
-6149.73,60,67.718451
-6192.85,60,67.795471
-6129.86,60,67.905496
-6128.22,60,68.019528
-6061.95,60,68.121543
-6082.83,60,68.206579
-6158.23,60,68.302583
-6250.16,60,68.458617
-6075.99,60,68.51763
-5967.73,60,68.634189
-6230.75,60,68.733234
-6215.79,60,68.795249
-6000.51,60,68.862263
-6094.3,60,68.923281
-6101.79,60,68.986295
-6274.89,60,69.053321
-6112.59,60,69.125345
-6139.92,60,69.199379
-6110.65,60,69.270377
-6251.26,60,69.352421
-6180.51,60,69.423443
-6142.34,60,69.535191
-6160.57,60,69.646216
-6295.73,60,69.729234
-6091.61,60,69.943283
-6189.99,60,70.048321
-6075.19,60,70.129324
-6047.04,60,70.205341
-6134.83,60,70.327386
