#{"t_start": 1619619113.6881702, "env_id": null}
r,l,t
-6258.66,60,95.918492
-6224.73,60,95.981509
-6142.53,60,96.087532
-6181.62,60,96.191572
-6153.36,60,96.323585
-6127.94,60,96.3876
-6077.41,60,96.510627
-6199.63,60,96.575642
-6146.23,60,96.643657
-6142.84,60,96.773687
-6251.99,60,96.889714
-6228.88,60,97.009738
-6104.52,60,97.083757
-6128.64,60,97.184778
-6139.77,60,97.247792
-6168.64,60,97.340813
-6336.25,60,97.408828
-6192.79,60,97.499849
-6208.03,60,97.567865
-6181.05,60,97.6799
-6130.69,60,97.740903
-6107.04,60,97.831923
-6205.33,60,97.89194
-6147.61,60,97.973958
-6240.89,60,98.069987
-6250.59,60,98.12899
-6193.62,60,98.209008
-6173.22,60,98.26502
-6095.28,60,98.34404
-6206.13,60,98.398052
-6295.45,60,98.48207
-6112.9,60,98.542084
-6211.71,60,98.640105
-6253.36,60,98.715122
-6188.01,60,98.848152
-6072.34,60,98.911166
-6223.57,60,99.040196
-6100.89,60,99.097211
-6335.1,60,99.190229
-6303.77,60,99.257246
-6101.23,60,99.325263
-6172.67,60,99.411279
-6129.98,60,99.486297
-6139.52,60,99.582318
-6239.63,60,99.651345
-6221.03,60,99.750356
-6245.84,60,99.809369
-6224.55,60,99.897388
-6275.45,60,99.974408
-6148.69,60,100.129442
-6141.53,60,100.228464
-6242.87,60,100.376497
-6438.13,60,100.459517
-6184.54,60,100.588548
-6161.67,60,100.687569
-6156.46,60,100.788589
-6237.91,60,100.951628
-6224.8,60,101.078657
-6150.92,60,101.245694
-6251.14,60,101.367721
-6251.77,60,101.527757
-6211.15,60,101.618778
-6146.05,60,101.73182
-6374.31,60,101.820822
-6285.62,60,101.925856
-6234.52,60,101.997862
-6170.6,60,102.126894
-6128.04,60,102.182914
-6283.19,60,102.265922
-6283.64,60,102.328936
-6195.69,60,102.417956
-6267.73,60,102.472968
-6151.36,60,102.526981
-6234.7,60,102.61
-6287.88,60,102.663011
-6240.38,60,102.740029
-6129.61,60,102.792041
-6400.93,60,102.869058
-6330.7,60,102.920069
-6241.67,60,102.998086
-6307.63,60,103.051098
-6361.98,60,103.129116
-6404.76,60,103.183128
-6226.91,60,103.268157
-6247.47,60,103.330162
-6105.2,60,103.450191
-6030.63,60,103.574218
-6205.08,60,103.687261
-6239.66,60,103.832277
-6201.57,60,103.954303
-6221.84,60,104.11534
-6372.49,60,104.188357
-6199.47,60,104.29638
-6127.87,60,104.411407
-6119.39,60,104.524431
-6267.33,60,104.587445
-6164.22,60,104.684477
-6238.39,60,104.766485
-6276.09,60,104.890513
-6185.08,60,105.007541
-6224.86,60,105.127567
-6324.94,60,105.18858
-6237.89,60,105.282603
-6144.2,60,105.337614
-6203.07,60,105.391637
-6258.93,60,105.474646
-6101.01,60,105.526657
-6176.55,60,105.606675
-6253.71,60,105.67069
-6138.08,60,105.786734
-6078.14,60,105.857733
-6201.38,60,106.000766
-6226.9,60,106.100786
-6232.09,60,106.213813
-6190.87,60,106.280826
-6299.5,60,106.414858
-6188.61,60,106.496892
-6250.14,60,106.595914
-6368.85,60,106.679935
-6221.75,60,106.798945
-6189.47,60,106.95298
-6086.2,60,107.060021
-6068.73,60,107.21904
-6258.36,60,107.341068
-6262.12,60,107.471095
-6359.33,60,107.524107
-6036.75,60,107.604124
-6267.86,60,107.667139
-6329.72,60,107.753159
-6263.11,60,107.812179
-6155.16,60,107.897199
-6255.25,60,107.952203
-6334.51,60,108.054227
-6105.27,60,108.108238
-6187.5,60,108.183256
-6120.88,60,108.233266
-6269.67,60,108.28928
-6147.36,60,108.363295
-6174.31,60,108.414316
-6226.65,60,108.491324
-6158.41,60,108.543336
-6337.5,60,108.631365
-6353.47,60,108.737399
-6255.37,60,108.880971
-6310.5,60,108.974998
-6242.41,60,109.093032
-6210.86,60,109.183006
-6182.02,60,109.328037
-6274.55,60,109.384791
-6138.88,60,109.47081
-6060.76,60,109.525823
-6262.13,60,109.578834
-6304.49,60,109.661853
-6282.86,60,109.72787
-6330.44,60,109.839893
-6139.83,60,109.905909
-6050.68,60,110.006932
-6225.73,60,110.103953
-6086.72,60,110.209976
-6128.06,60,110.282992
-6289.66,60,110.382015
-6162.64,60,110.440036
-6269.92,60,110.541051
-6174.6,60,110.602066
-6013.6,60,110.688083
-6122.35,60,110.752107
-6087.3,60,110.852121
-6153.7,60,110.910143
-6356.01,60,110.968146
-6098.12,60,111.056167
-6186.16,60,111.125184
-6123.27,60,111.222205
-6143.4,60,111.287311
-6317.75,60,111.391242
-6245.69,60,111.448266
-6306.52,60,111.536275
-6106.8,60,111.595288
-6277.51,60,111.673307
-6275.72,60,111.744322
-6229.68,60,111.836343
-6122.68,60,111.892364
-6122.02,60,112.009384
-6275.34,60,112.089402
-6221.8,60,112.17942
-6145.3,60,112.312452
-6228.77,60,112.387468
-6282.12,60,112.507493
-6192.16,60,112.564506
-6271.81,60,112.656536
-6166.52,60,112.728547
-6178.15,60,112.854572
-6164.27,60,112.927588
-6162.63,60,113.034623
-6089.87,60,113.086635
-6152.02,60,113.172643
-6105.56,60,113.238659
-6189.64,60,113.372693
-6295.86,60,113.484715
-6067.9,60,113.634749
-6000.31,60,113.743782
-6219.4,60,113.832819
-6263.88,60,113.991919
-6070.01,60,114.083931
-6172.87,60,114.197806
-6180.41,60,114.259819
-6081.99,60,114.357843
-6222.38,60,114.438182
-6165.24,60,114.535463
-6125.27,60,114.596432
-6252.87,60,114.71546
-6081.89,60,114.820498
-6120.33,60,114.942448
-6405.19,60,115.000433
-6160.82,60,115.089453
-6193.67,60,115.151467
-6080.81,60,115.212481
-6172.73,60,115.296433
-6131.88,60,115.349445
-6382.45,60,115.430442
-6021.41,60,115.495264
-6136.58,60,115.58243
-6232.81,60,115.638453
-6211.62,60,115.722461
-6301.79,60,115.780475
-6316.67,60,115.864493
-6248.27,60,115.922506
-6162.87,60,116.004526
-6100.75,60,116.062537
-6316.91,60,116.146557
-6307.52,60,116.201434
-6204.65,60,116.290454
-6227.56,60,116.353468
-6225.02,60,116.462457
-6075.42,60,116.638391
-6401.72,60,116.753452
-6150.51,60,116.910939
-6051.42,60,117.009961
-6239.63,60,117.118984
-6228.43,60,117.182998
-6131.72,60,117.264017
-6210.03,60,117.32103
-6183.29,60,117.401047
-6294.28,60,117.473064
-6336.77,60,117.573086
-6245.51,60,117.6321
-6063.56,60,117.749136
-6274.92,60,117.834145
-6312.86,60,117.937168
-6152.75,60,118.098205
-6260.82,60,118.203231
-6281.53,60,118.33926
-6144.39,60,118.416278
-6332.69,60,118.540305
-6207.78,60,118.613321
-6059.95,60,118.735365
-6073.54,60,118.838373
-6250.11,60,118.997407
-6204.43,60,119.062421
-6264.66,60,119.196453
-6142.97,60,119.261467
-6236.75,60,119.364489
-6324.25,60,119.416501
-6219.14,60,119.505521
-6208.21,60,119.570536
-6222.23,60,119.640554
-6245.8,60,119.726572
-6303.31,60,119.778583
-6143.28,60,119.865602
-6257.11,60,119.954623
-6255.66,60,120.119662
-6134.06,60,120.221685
-6110.3,60,120.344712
-6197.88,60,120.422729
-6172.29,60,120.554759
-6230.56,60,120.640797
-6394.31,60,120.765806
-6105.82,60,120.819818
-6175.15,60,120.898837
-6211.73,60,120.957849
-6154.29,60,121.012861
-6213.41,60,121.109883
-6177.18,60,121.23091
-6151.03,60,121.351938
-6151.47,60,121.428955
-6205.1,60,121.535979
-6131.79,60,121.590992
-6078.36,60,121.681011
-6033.98,60,121.76004
-6283.32,60,121.908082
-6400.73,60,122.010086
-6224.47,60,122.139115
-6272.23,60,122.20513
-6211.33,60,122.376169
-6219.02,60,122.491195
-6435.76,60,122.641228
-6278.85,60,122.721249
-6217.68,60,122.806268
-6127.33,60,122.948297
-6167.82,60,123.038322
-6024.95,60,123.166357
-6168.47,60,123.240363
-6312.12,60,123.331384
-6158.43,60,123.3974
-6193.79,60,123.489429
-6230.88,60,123.553434
-6243.46,60,123.668462
-6057.66,60,123.75248
-6136.94,60,123.869506
-6038.46,60,123.955526
-6318.19,60,124.100557
-6104.8,60,124.177574
-6185.4,60,124.255593
-6262.6,60,124.383621
-6128.26,60,124.478643
-6078.44,60,124.573663
-6199.68,60,124.633677
-6174.69,60,124.716695
-6160.66,60,124.778709
-6189.8,60,124.87073
-6170.34,60,124.988757
-6425.68,60,125.151803
-6183.61,60,125.248817
-6114.02,60,125.350839
-6238.19,60,125.406851
-6209.48,60,125.502874
-6045.62,60,125.560886
-6149.56,60,125.646905
-6199.83,60,125.698917
-6069.56,60,125.758933
-6072.16,60,125.871958
-6196.27,60,125.954983
-6294.49,60,126.094007
-6378.43,60,126.181044
-6283.62,60,126.335061
-6161.61,60,126.437094
-6109.8,60,126.599139
-6204.13,60,126.708163
-6191.0,60,126.830182
-6173.97,60,126.890185
-6122.48,60,126.977216
-6256.17,60,127.049231
-6164.59,60,127.166248
-6195.99,60,127.227261
-6113.31,60,127.291276
-6086.8,60,127.381296
-6233.3,60,127.440309
-6298.06,60,127.524339
-6217.0,60,127.57634
-6251.88,60,127.661359
-6202.95,60,127.717388
-6110.1,60,127.8394
-6135.79,60,127.942422
-6181.27,60,128.067451
-6302.2,60,128.189479
-6209.46,60,128.323508
-6156.51,60,128.384524
-6154.33,60,128.500548
-6057.26,60,128.555571
-6112.91,60,128.633578
-6184.17,60,128.68859
-6259.97,60,128.743603
-6090.73,60,128.829622
-6289.5,60,128.889636
-6275.21,60,128.983658
-6220.17,60,129.04467
-6212.37,60,129.13169
-6074.54,60,129.204725
-6282.97,60,129.340738
-6255.46,60,129.436761
-6246.19,60,129.557786
-6286.65,60,129.614799
-6193.87,60,129.711821
-6177.56,60,129.771836
-6180.52,60,129.861855
-6202.33,60,129.918868
-6160.51,60,129.97288
-6343.27,60,130.0659
-6030.15,60,130.136917
-6306.75,60,130.239941
-6266.71,60,130.311957
-6200.6,60,130.414979
-6413.85,60,130.469992
-6414.86,60,130.55201
-6366.82,60,130.609033
-6369.11,60,130.696043
-6195.22,60,130.761057
-6117.78,60,130.873082
-6214.62,60,130.937097
-6427.14,60,131.028117
-6105.29,60,131.08313
-6235.22,60,131.166148
-6099.94,60,131.222161
-6369.74,60,131.288178
-6237.98,60,131.383198
-6312.36,60,131.44221
-6225.58,60,131.53023
-6250.28,60,131.585243
-6308.75,60,131.668263
-6349.5,60,131.736278
-6269.81,60,131.838301
-6565.25,60,131.902315
-6344.21,60,132.01635
-6350.19,60,132.075353
-6449.03,60,132.157382
-6490.77,60,132.225389
-6113.18,60,132.352415
-6272.36,60,132.432434
-6323.05,60,132.563466
-6364.31,60,132.700496
-6405.22,60,132.793518
-6348.51,60,132.95557
-6325.04,60,133.078579
-6240.76,60,133.231633
-6395.75,60,133.34864
-6316.82,60,133.504694
-6320.73,60,133.581694
-6644.96,60,133.697721
-6311.83,60,133.783738
-6379.22,60,133.880762
-6218.84,60,133.947777
-6320.69,60,134.058801
-6613.33,60,134.14882
-6522.17,60,134.298854
-6606.71,60,134.37287
-6413.47,60,134.443886
-6280.92,60,134.536916
-6495.19,60,134.597921
-6462.7,60,134.674948
-6455.94,60,134.729951
-6452.52,60,134.813971
-6568.92,60,134.870983
-6421.27,60,134.957002
-6547.37,60,135.015015
-6360.48,60,135.092033
-6473.51,60,135.147047
-6315.98,60,135.237066
-6325.89,60,135.298079
-6412.49,60,135.381098
-6571.19,60,135.43711
-6404.86,60,135.499125
-6700.35,60,135.587144
-6514.22,60,135.659161
-6529.02,60,135.796193
-6400.13,60,135.880219
-6426.89,60,136.012242
-6295.53,60,136.100261
-6270.58,60,136.22329
-6437.93,60,136.322325
-6314.65,60,136.455344
-6259.15,60,136.530358
-6335.88,60,136.645384
-6356.93,60,136.7154
-6434.4,60,136.84743
-6428.62,60,136.969594
-6312.62,60,137.098485
-6280.26,60,137.193508
-6366.23,60,137.306534
-6306.38,60,137.447565
-6305.5,60,137.549587
-6450.45,60,137.704624
-6358.2,60,137.794642
-6266.37,60,137.954679
-6558.45,60,138.073707
-6548.59,60,138.190731
-6206.71,60,138.246744
-6263.88,60,138.332763
-6339.03,60,138.401781
-6343.11,60,138.53983
-6470.31,60,138.634833
-6513.16,60,138.788876
-6344.26,60,138.859881
-6396.76,60,138.933898
-6349.21,60,139.026919
-6461.88,60,139.080931
-6325.94,60,139.155949
-6263.25,60,139.210978
-6201.71,60,139.298991
-6456.6,60,139.354993
-6414.35,60,139.438022
-6409.38,60,139.494025
-6397.55,60,139.578043
-6377.34,60,139.639056
-6276.73,60,139.750091
-6504.98,60,139.841106
-6179.05,60,139.966133
-6201.48,60,140.092178
-6275.39,60,140.266201
-6389.3,60,140.360222
-6311.67,60,140.443239
-6384.68,60,140.544261
-6239.27,60,140.625279
-6111.08,60,140.749307
-6362.92,60,140.868334
-6299.94,60,141.003365
-6171.04,60,141.065379
-6203.36,60,141.151398
-6199.07,60,141.207421
-6326.49,60,141.29243
-6306.96,60,141.347442
-6308.18,60,141.425459
-6197.25,60,141.494475
-6141.65,60,141.608501
-6308.51,60,141.688521
-6202.77,60,141.761537
-6324.12,60,141.895567
-6246.25,60,141.979586
-6339.6,60,142.105615
-6184.2,60,142.184631
-6219.84,60,142.341667
-6250.38,60,142.446708
-6352.18,60,142.574719
-6256.18,60,142.660739
-6199.23,60,142.75676
-6056.56,60,142.819774
-6328.77,60,142.907793
-6206.63,60,142.970807
-6257.93,60,143.058828
-6203.61,60,143.115841
-6179.64,60,143.199858
-6147.72,60,143.264874
-6314.8,60,143.320887
-6292.8,60,143.399905
-6145.53,60,143.46492
-6280.08,60,143.551938
-6244.36,60,143.608953
-6355.0,60,143.68997
-6378.03,60,143.745982
-6144.94,60,143.826001
-6364.36,60,143.880013
-6329.88,60,143.967042
-6340.4,60,144.028045
-6224.77,60,144.125068
-6343.94,60,144.185081
-6211.1,60,144.295106
-6177.38,60,144.360131
-6375.73,60,144.434138
-6271.93,60,144.540161
-6136.82,60,144.600177
-6166.91,60,144.694196
-6393.28,60,144.753209
-6460.57,60,144.831226
-6398.32,60,144.902243
-6215.0,60,144.991262
-6130.15,60,145.06628
-6314.84,60,145.175304
-6051.37,60,145.238327
-6436.52,60,145.360872
-6259.78,60,145.428978
-6272.08,60,145.524002
-6271.33,60,145.581016
-6277.74,60,145.661047
-6363.07,60,145.718901
-6298.25,60,145.804949
-6153.03,60,145.903956
-6303.67,60,145.964971
-6329.65,60,146.055148
-6254.84,60,146.117167
-6157.95,60,146.202775
-6286.46,60,146.261798
-6182.72,60,146.361811
-6305.17,60,146.421824
-6201.43,60,146.504853
-6249.74,60,146.560855
-6323.94,60,146.656877
-6273.8,60,146.71589
-6182.92,60,146.825916
-6118.95,60,146.891931
-6248.51,60,146.974949
-6345.23,60,147.089976
-6246.26,60,147.177997
-6137.51,60,147.286019
-6203.02,60,147.344033
-6188.08,60,147.431051
-6074.34,60,147.497066
-6203.75,60,147.637103
-6242.72,60,147.735121
-6142.81,60,147.877154
-6176.04,60,147.969175
-6171.99,60,148.116208
-6173.33,60,148.21723
-6154.64,60,148.352259
-6342.78,60,148.413272
-6173.25,60,148.511295
-6165.07,60,148.568307
-6387.71,60,148.62432
-6191.7,60,148.701337
-6042.68,60,148.773354
-6243.93,60,148.870376
-6159.25,60,148.923387
-6369.87,60,149.007407
-5983.37,60,149.073422
-6111.0,60,149.212456
-6194.67,60,149.290483
-6397.35,60,149.387502
-6169.29,60,149.456518
-6354.21,60,149.559531
-6326.48,60,149.617544
-6205.31,60,149.697562
-6238.8,60,149.752574
-6264.29,60,149.810598
-6428.55,60,149.894606
-6193.88,60,149.949619
