#{"t_start": 1619618739.0488622, "env_id": null}
r,l,t
-5817.22,60,103.005742
-5733.19,60,103.139773
-5793.81,60,103.271803
-5800.92,60,103.403833
-5837.67,60,103.536863
-5839.57,60,103.670893
-5763.37,60,103.801923
-5706.3,60,103.933953
-5738.87,60,104.076984
-5778.18,60,104.221018
-5747.88,60,104.36905
-5796.01,60,104.516083
-5841.32,60,104.664116
-5695.53,60,104.817152
-5750.86,60,104.966185
-5760.93,60,105.114218
-5764.69,60,105.25825
-5766.64,60,105.408284
-5810.7,60,105.546315
-5766.88,60,105.680345
-5756.58,60,105.812375
-5754.45,60,105.945405
-5774.22,60,106.078435
-5762.66,60,106.212465
-5703.02,60,106.345495
-5756.5,60,106.482526
-5753.08,60,106.616556
-5717.07,60,106.753588
-5753.78,60,106.887617
-5743.36,60,107.019647
-5745.21,60,107.155678
-5794.93,60,107.290708
-5771.09,60,107.425739
-5772.56,60,107.561769
-5841.3,60,107.6998
-5858.36,60,107.833831
-5807.87,60,107.96686
-5760.44,60,108.09789
-5782.57,60,108.23092
-5844.72,60,108.36495
-5796.76,60,108.497981
-5879.27,60,108.63001
-5743.72,60,108.768041
-5833.51,60,108.900072
-5774.28,60,109.030101
-5911.04,60,109.16413
-5803.82,60,109.29616
-5802.33,60,109.438191
-5815.29,60,109.577222
-5848.29,60,109.721256
-5829.35,60,109.856286
-5820.31,60,109.990315
-5827.2,60,110.127348
-5774.03,60,110.269379
-5797.22,60,110.414412
-5826.75,60,110.549442
-5841.86,60,110.681472
-5801.39,60,110.817502
-5859.25,60,110.955534
-5832.35,60,111.088563
-5836.67,60,111.223594
-5820.65,60,111.355623
-5854.78,60,111.490654
-5828.38,60,111.625193
-5912.49,60,111.759226
-5862.87,60,111.905149
-5812.91,60,112.038179
-5911.43,60,112.171209
-5774.16,60,112.303337
-5874.92,60,112.436367
-5851.75,60,112.569426
-5895.22,60,112.704236
-5904.56,60,112.845201
-5835.31,60,112.993235
-5824.96,60,113.130536
-5834.04,60,113.277569
-5813.06,60,113.410599
-5821.2,60,113.54463
-5793.02,60,113.68066
-5863.23,60,113.81469
-5849.24,60,113.94672
-5861.04,60,114.07875
