#{"t_start": 1619618349.1137214, "env_id": null}
r,l,t
-5950.79,60,61.561074
-5976.69,60,61.628089
-6091.38,60,61.695104
-5952.04,60,61.76412
-5952.78,60,61.832135
-5989.16,60,61.89815
-5910.38,60,61.963164
-5899.6,60,62.029179
-5896.73,60,62.096194
-6011.22,60,62.162209
-5949.26,60,62.228224
-5991.78,60,62.295239
-6059.79,60,62.366255
-6124.43,60,62.43327
-6054.54,60,62.499286
-5974.26,60,62.567301
-5860.11,60,62.633315
-5933.49,60,62.699339
-5960.33,60,62.766345
-5865.42,60,62.834361
-6016.63,60,62.902377
-5994.1,60,62.969391
-5828.32,60,63.038407
-5916.98,60,63.104421
-5978.26,60,63.170436
-5876.17,60,63.235451
-5874.2,60,63.301466
-5882.32,60,63.367481
-5898.76,60,63.432495
-5836.28,60,63.508513
-5839.16,60,63.577528
-5995.51,60,63.643543
-5956.56,60,63.710558
-5974.53,60,63.776572
-5969.28,60,63.842588
-6007.89,60,63.911603
-5885.28,60,63.976617
-5929.93,60,64.043633
-5863.77,60,64.109647
-5895.55,60,64.175663
-5965.88,60,64.240678
-5975.9,60,64.306693
-5913.71,60,64.372707
-5970.61,60,64.439722
-5918.67,60,64.505738
-5911.29,60,64.576753
-5955.11,60,64.643769
-5893.84,60,64.710783
-5934.4,60,64.7768
-5870.96,60,64.843325
-5947.03,60,64.911335
-5929.79,60,64.978355
-5930.83,60,65.045371
-5898.39,60,65.113385
-5922.35,60,65.1804
-5976.9,60,65.247777
-5940.67,60,65.313792
-5949.07,60,65.379811
-5815.32,60,65.446839
-5839.14,60,65.513853
-5965.53,60,65.582858
-6000.01,60,65.649478
-5869.33,60,65.722495
-5847.43,60,65.788509
-5897.29,60,65.854524
-5867.04,60,65.920539
-5967.14,60,65.986554
-5866.01,60,66.052568
-5845.8,60,66.119584
-5965.8,60,66.186599
-5893.58,60,66.252613
-6005.11,60,66.317628
-6024.2,60,66.383643
-5938.37,60,66.450659
-5898.02,60,66.516674
-5830.95,60,66.582688
-5880.52,60,66.649703
-5847.48,60,66.716718
-5926.82,60,66.783733
-5841.39,60,66.854749
-5866.53,60,66.920764
-5930.59,60,66.986779
-5864.56,60,67.053795
-5829.03,60,67.119809
-5848.53,60,67.185824
-5944.35,60,67.251839
-5961.22,60,67.318854
-5951.19,60,67.384869
-5923.0,60,67.450884
-5945.83,60,67.517899
-5955.19,60,67.585914
-5893.77,60,67.651929
-5801.32,60,67.718946
-5840.27,60,67.78996
-5960.42,60,67.856975
-5897.32,60,67.929992
-5832.21,60,67.996007
-5878.79,60,68.063021
-5931.38,60,68.132037
-5882.72,60,68.198053
-5847.64,60,68.265067
-5883.91,60,68.332083
-5912.74,60,68.398098
-5790.58,60,68.464112
-5790.92,60,68.534128
-5767.9,60,68.601142
-5827.53,60,68.667157
-5771.5,60,68.733172
-5840.72,60,68.799187
-5823.09,60,68.865202
-5866.66,60,68.932217
-5984.02,60,68.997237
-5889.56,60,69.069248
-5863.12,60,69.135262
-5826.07,60,69.201278
-5844.81,60,69.266536
-5828.41,60,69.331547
-5895.14,60,69.398974
-5848.87,60,69.464967
-5989.77,60,69.533983
-5850.49,60,69.598999
-6009.92,60,69.665969
-5947.07,60,69.731984
-5869.3,60,69.797998
-6001.73,60,69.864013
-5881.37,60,69.931028
-5838.22,60,69.997043
-5919.54,60,70.064059
-5888.21,60,70.130073
-5837.51,60,70.202089
-5923.5,60,70.265967
-5840.26,60,70.331983
-5948.88,60,70.400974
-5830.71,60,70.464895
-5876.84,60,70.531911
-5855.98,60,70.598974
-5877.35,60,70.665967
-5804.74,60,70.733982
-5867.06,60,70.801975
-5860.36,60,70.868989
-5846.62,60,70.935004
-5935.72,60,71.003019
-5855.55,60,71.073035
-5929.67,60,71.139961
-5882.96,60,71.206976
-5858.29,60,71.278969
-5924.29,60,71.344984
-5782.36,60,71.411999
-5887.29,60,71.479018
-5880.86,60,71.547034
-5892.9,60,71.613049
-5814.27,60,71.678971
-5876.88,60,71.745986
-5855.41,60,71.816174
-5927.14,60,71.881979
-5891.1,60,71.947963
-5938.11,60,72.012978
-5899.02,60,72.079934
-5923.66,60,72.143962
-5866.62,60,72.210978
-6001.06,60,72.275992
-5925.1,60,72.341961
-5866.98,60,72.413986
-5929.06,60,72.480876
-5888.65,60,72.546891
-5910.03,60,72.613906
-5876.98,60,72.680921
-5895.1,60,72.745962
-5915.31,60,72.811977
-5904.63,60,72.877993
-5944.28,60,72.944007
-5958.07,60,73.010022
-5875.76,60,73.08097
-5933.34,60,73.147964
-5942.79,60,73.213978
-5980.24,60,73.281971
-5890.21,60,73.349077
-5891.36,60,73.416978
-5936.21,60,73.483994
-5871.51,60,73.563011
-5916.06,60,73.629026
-5892.17,60,73.697309
-5936.87,60,73.765325
-5902.13,60,73.83234
-5894.66,60,73.899355
-5889.64,60,73.965369
-5902.66,60,74.031384
-5992.22,60,74.098401
-5979.44,60,74.164414
-5833.21,60,74.22943
-5981.82,60,74.295444
