#{"t_start": 1619618464.0768766, "env_id": null}
r,l,t
-6774.16,60,105.227793
-6664.12,60,105.333817
-6746.64,60,105.430025
-6678.37,60,105.526047
-6730.72,60,105.622068
-6641.65,60,105.71909
-6739.52,60,105.812112
-6655.18,60,105.900141
-6704.18,60,105.992151
-6741.7,60,106.094174
-6696.32,60,106.194198
-6686.01,60,106.281217
-6711.17,60,106.384241
-6688.27,60,106.477261
-6635.08,60,106.569282
-6614.35,60,106.681308
-6664.1,60,106.776328
-6655.65,60,106.897356
-6728.08,60,107.008381
-6718.32,60,107.111404
-6624.25,60,107.204425
-6724.79,60,107.301447
-6718.68,60,107.399469
-6666.91,60,107.483488
-6680.35,60,107.57951
-6716.42,60,107.671531
-6687.52,60,107.767552
-6710.99,60,107.84857
-6683.53,60,107.945601
-6731.56,60,108.050616
-6629.42,60,108.143637
-6635.69,60,108.239659
-6680.01,60,108.326678
-6585.05,60,108.420699
-6644.17,60,108.507728
-6700.57,60,108.604741
-6604.46,60,108.695762
-6676.2,60,108.788782
-6690.88,60,108.882803
-6598.31,60,108.986827
-6613.92,60,109.073846
-6684.28,60,109.170868
-6636.46,60,109.277892
-6661.81,60,109.374916
-6700.74,60,109.463934
-6483.14,60,109.562957
-6667.27,60,109.659979
-6644.29,60,109.756
-6655.25,60,109.84702
-6627.86,60,109.954044
-6723.83,60,110.036063
-6566.53,60,110.145089
-6550.64,60,110.24411
-6676.35,60,110.343132
-6742.07,60,110.435153
-6566.34,60,110.528174
-6629.47,60,110.619194
-6667.21,60,110.719218
-6590.0,60,110.823241
-6564.06,60,110.907259
-6620.16,60,111.00028
-6656.23,60,111.0903
-6568.74,60,111.181321
-6566.56,60,111.277343
-6670.04,60,111.364362
-6605.32,60,111.468385
-6656.51,60,111.563406
-6680.61,60,111.66443
-6558.67,60,111.763452
-6693.57,60,111.860475
-6606.23,60,111.949494
-6671.69,60,112.052518
-6640.07,60,112.154541
-6690.69,60,112.250562
-6626.78,60,112.340591
-6690.69,60,112.444606
-6690.44,60,112.537627
-6684.27,60,112.626647
-6631.51,60,112.726668
-6588.63,60,112.828692
-6583.29,60,112.919713
-6618.93,60,113.005732
-6601.24,60,113.096753
-6556.48,60,113.193774
-6580.81,60,113.286795
-6639.54,60,113.387818
-6560.73,60,113.472837
-6670.44,60,113.566859
-6601.79,60,113.672882
-6512.84,60,113.758901
-6634.51,60,113.858924
-6610.89,60,113.950945
-6595.38,60,114.046976
-6618.26,60,114.138988
-6601.43,60,114.232009
-6571.9,60,114.322028
-6639.41,60,114.415049
-6620.95,60,114.520079
-6674.68,60,114.613095
-6582.35,60,114.720118
-6629.14,60,114.814139
-6588.34,60,114.923164
-6580.14,60,115.007192
-6542.63,60,115.119208
-6589.04,60,115.227233
-6617.34,60,115.320253
-6484.73,60,115.423276
-6558.48,60,115.5223
-6533.51,60,115.609318
-6607.42,60,115.705341
-6540.55,60,115.801362
-6580.91,60,115.895383
-6589.89,60,115.999406
-6640.21,60,116.089427
-6570.44,60,116.183457
-6616.3,60,116.282479
-6589.72,60,116.367491
-6563.31,60,116.449507
-6641.91,60,116.558542
-6621.11,60,116.660556
-6576.05,60,116.747575
-6592.9,60,116.840596
-6595.06,60,116.931617
-6653.89,60,117.019637
-6590.58,60,117.116658
-6512.85,60,117.197677
-6584.29,60,117.299699
-6530.54,60,117.399722
-6551.73,60,117.496744
-6589.3,60,117.594766
-6615.51,60,117.683785
-6586.18,60,117.783808
-6592.04,60,117.870828
-6509.38,60,117.964849
-6436.31,60,118.056871
-6564.59,60,118.155893
-6604.97,60,118.254915
-6514.97,60,118.345935
-6629.57,60,118.436955
-6678.62,60,118.536979
-6527.06,60,118.627999
-6557.2,60,118.726021
-6634.31,60,118.81304
-6512.32,60,118.910061
-6488.64,60,119.004083
-6541.89,60,119.096104
-6592.25,60,119.193126
-6570.47,60,119.279146
-6592.96,60,119.373166
-6495.74,60,119.468188
-6610.11,60,119.574211
-6638.37,60,119.678235
-6518.62,60,119.771256
-6565.76,60,119.857276
-6476.94,60,119.957299
-6596.19,60,120.054319
-6472.48,60,120.145341
-6543.38,60,120.23436
-6522.53,60,120.332382
-6552.69,60,120.431404
-6539.28,60,120.521425
-6601.74,60,120.624449
-6575.53,60,120.725471
-6595.22,60,120.831495
-6502.33,60,120.923515
-6553.54,60,121.018537
-6553.52,60,121.112558
-6600.59,60,121.210581
-6539.07,60,121.3006
-6524.8,60,121.396622
-6484.1,60,121.488642
-6536.34,60,121.585665
-6537.76,60,121.683687
-6499.54,60,121.770706
-6567.32,60,121.860727
-6562.64,60,121.955748
-6618.02,60,122.046769
-6580.7,60,122.147792
-6487.8,60,122.241813
-6561.29,60,122.341835
-6553.9,60,122.439857
-6611.09,60,122.527878
-6573.84,60,122.618898
-6539.18,60,122.715919
-6517.75,60,122.810941
-6606.95,60,122.909963
-6537.56,60,123.008986
-6582.95,60,123.108008
-6607.27,60,123.203029
-6541.91,60,123.306052
-6533.09,60,123.402074
-6519.47,60,123.501096
-6588.24,60,123.593117
-6481.74,60,123.683138
-6596.35,60,123.78416
-6630.09,60,123.887183
-6508.32,60,123.978203
-6677.44,60,124.074226
-6563.55,60,124.166255
-6561.97,60,124.26827
-6646.55,60,124.369292
-6505.39,60,124.481317
-6559.87,60,124.58334
-6488.93,60,124.67036
-6554.16,60,124.774383
-6561.13,60,124.870405
-6587.24,60,124.962426
-6525.28,60,125.056447
-6549.91,60,125.153469
-6450.86,60,125.245489
-6588.65,60,125.329509
-6542.03,60,125.431531
-6564.86,60,125.528553
-6507.5,60,125.626575
-6587.08,60,125.733599
-6580.14,60,125.834622
-6636.04,60,125.931643
-6590.27,60,126.033676
-6522.29,60,126.129689
-6529.9,60,126.234712
-6469.45,60,126.341736
-6578.07,60,126.429755
-6643.75,60,126.522777
-6394.85,60,126.611797
-6548.67,60,126.70982
-6422.7,60,126.814843
-6472.99,60,126.913865
-6544.9,60,127.012888
-6509.86,60,127.117911
-6460.69,60,127.20193
-6512.99,60,127.313956
-6494.32,60,127.41998
-6481.7,60,127.515001
-6468.63,60,127.606021
-6472.47,60,127.697051
-6501.88,60,127.799065
-6537.51,60,127.895087
-6475.08,60,127.987108
-6360.32,60,128.09113
-6535.53,60,128.17715
-6627.8,60,128.275172
-6505.4,60,128.373194
-6497.23,60,128.463214
-6570.12,60,128.566237
-6510.64,60,128.66626
-6569.69,60,128.766282
-6516.2,60,128.862304
-6581.78,60,128.972329
-6459.0,60,129.07036
-6476.1,60,129.165372
-6545.95,60,129.249392
-6447.32,60,129.346413
-6493.2,60,129.439433
-6484.82,60,129.535456
-6510.04,60,129.618474
-6553.32,60,129.697492
-6519.17,60,129.789513
-6534.06,60,129.890535
-6497.6,60,129.979565
-6449.13,60,130.074577
-6470.99,60,130.166598
-6510.5,60,130.262619
-6393.27,60,130.349639
-6469.66,60,130.44466
-6480.53,60,130.535682
-6472.4,60,130.625702
-6407.23,60,130.716722
-6488.16,60,130.809742
-6476.66,60,130.912766
-6510.99,60,131.004786
-6443.15,60,131.102809
-6578.9,60,131.204837
-6496.79,60,131.297853
-6512.34,60,131.395875
-6581.64,60,131.494897
-6484.04,60,131.585918
-6383.55,60,131.68594
-6524.62,60,131.782962
-6475.98,60,131.867981
-6473.19,60,131.953
-6489.04,60,132.048021
-6473.98,60,132.143043
-6443.29,60,132.228062
-6497.6,60,132.318091
-6400.15,60,132.405103
-6431.2,60,132.506125
-6503.56,60,132.612148
-6471.44,60,132.713172
-6474.07,60,132.791189
-6516.56,60,132.88721
-6551.02,60,132.984235
-6435.63,60,133.093257
-6516.76,60,133.191278
-6578.86,60,133.280299
-6502.78,60,133.37332
-6502.0,60,133.468342
-6523.23,60,133.557361
-6430.84,60,133.656384
-6369.15,60,133.750405
-6464.77,60,133.848428
-6450.14,60,133.940447
-6443.37,60,134.032469
-6479.57,60,134.123489
-6466.86,60,134.207508
-6443.93,60,134.30453
-6491.4,60,134.401551
-6545.53,60,134.494573
-6457.49,60,134.587594
-6460.4,60,134.678614
-6375.61,60,134.771636
-6460.87,60,134.860163
-6531.81,60,134.961528
-6493.88,60,135.052549
-6537.35,60,135.142793
-6481.4,60,135.235618
-6475.97,60,135.335282
-6500.51,60,135.424301
-6491.94,60,135.524324
-6512.19,60,135.614344
-6362.72,60,135.714367
-6436.0,60,135.794385
-6427.18,60,135.886405
-6499.77,60,135.975425
-6464.48,60,136.060445
-6432.51,60,136.157466
-6462.82,60,136.254489
-6436.56,60,136.343509
-6477.56,60,136.43953
-6511.59,60,136.547556
-6373.68,60,136.640575
-6400.46,60,136.739598
-6434.82,60,136.843622
-6413.69,60,136.928641
-6509.3,60,137.01866
-6429.08,60,137.111682
-6406.05,60,137.202702
-6413.34,60,137.291722
-6409.82,60,137.379742
-6431.98,60,137.468763
-6468.36,60,137.559783
-6382.35,60,137.656805
-6450.14,60,137.749825
-6483.72,60,137.850848
-6433.67,60,137.953871
-6499.65,60,138.053895
-6493.09,60,138.143914
-6503.27,60,138.233935
-6464.19,60,138.326956
-6477.06,60,138.424978
-6470.64,60,138.521
-6540.02,60,138.61202
-6454.47,60,138.703041
-6410.79,60,138.801063
-6507.38,60,138.889082
-6425.43,60,138.978102
-6437.53,60,139.073128
-6506.8,60,139.161416
-6424.68,60,139.252513
-6546.52,60,139.349534
-6523.08,60,139.451557
-6344.22,60,139.533452
-6423.09,60,139.629751
-6430.46,60,139.721771
-6355.98,60,139.813792
-6492.03,60,139.907805
-6440.09,60,140.017808
-6447.98,60,140.11183
-6458.75,60,140.208746
-6469.52,60,140.310769
-6493.46,60,140.399802
-6452.89,60,140.499812
-6445.83,60,140.597801
-6421.85,60,140.697833
-6466.11,60,140.791845
-6525.09,60,140.882798
-6453.64,60,140.976798
-6459.42,60,141.07582
-6469.44,60,141.177844
-6431.16,60,141.267797
-6505.94,60,141.367057
-6426.31,60,141.461071
-6524.82,60,141.550098
-6441.22,60,141.64011
-6396.56,60,141.734131
-6441.81,60,141.828152
-6464.96,60,141.946179
-6464.57,60,142.049202
-6452.66,60,142.137314
-6476.86,60,142.221241
-6449.75,60,142.324265
-6459.31,60,142.424286
-6443.63,60,142.519308
-6462.18,60,142.613328
-6412.76,60,142.714354
-6456.7,60,142.811375
-6473.56,60,142.899393
-6455.37,60,142.997416
-6426.14,60,143.082435
-6479.66,60,143.174455
-6436.02,60,143.264476
-6421.96,60,143.361497
-6503.98,60,143.463521
-6474.15,60,143.554541
-6428.05,60,143.647562
-6522.41,60,143.737583
-6414.93,60,143.826603
-6444.11,60,143.937659
-6518.58,60,144.036649
-6479.28,60,144.138673
-6445.73,60,144.235694
-6468.74,60,144.340718
-6458.98,60,144.439741
-6540.3,60,144.528768
-6483.96,60,144.620781
-6422.52,60,144.707801
-6437.7,60,144.814825
-6432.75,60,144.919848
-6467.77,60,145.01687
-6456.04,60,145.111891
-6443.47,60,145.215915
-6466.32,60,145.310936
-6460.17,60,145.414961
-6464.26,60,145.517984
-6489.75,60,145.606003
-6463.89,60,145.700024
-6384.63,60,145.799047
-6515.74,60,145.902069
-6490.4,60,145.997091
-6492.5,60,146.094113
-6472.1,60,146.187134
-6500.58,60,146.291157
-6511.24,60,146.367175
-6425.42,60,146.458194
-6544.37,60,146.553216
-6495.78,60,146.651238
-6453.37,60,146.744259
-6503.4,60,146.841281
-6494.32,60,146.9213
-6430.81,60,147.01532
-6500.09,60,147.110342
-6407.17,60,147.207364
-6473.37,60,147.304385
-6500.23,60,147.406409
-6510.67,60,147.49943
-6483.82,60,147.594451
-6455.53,60,147.688473
-6538.87,60,147.780493
-6530.78,60,147.882516
-6450.94,60,147.977537
-6509.36,60,148.081561
-6476.74,60,148.175583
-6467.19,60,148.281606
-6509.66,60,148.375628
-6466.14,60,148.462646
-6541.6,60,148.561669
-6572.13,60,148.662693
-6527.41,60,148.770716
-6551.53,60,148.869738
-6549.95,60,148.961759
-6524.0,60,149.05778
-6536.05,60,149.156802
-6468.96,60,149.245823
-6475.38,60,149.343847
-6478.34,60,149.435866
-6474.34,60,149.537889
-6487.75,60,149.636911
-6528.23,60,149.738934
-6476.5,60,149.832955
-6474.74,60,149.927977
-6514.03,60,150.034001
-6553.89,60,150.154027
-6442.01,60,150.246048
-6523.4,60,150.34007
-6494.86,60,150.439091
-6513.95,60,150.543115
-6489.62,60,150.648138
-6472.48,60,150.74116
-6526.73,60,150.840183
-6524.79,60,150.925202
-6568.43,60,151.007219
-6544.66,60,151.109243
-6493.57,60,151.196263
-6504.48,60,151.294284
-6535.43,60,151.40831
-6471.34,60,151.508333
-6503.79,60,151.600353
-6528.74,60,151.694374
-6573.38,60,151.783395
-6552.04,60,151.875415
-6478.18,60,151.964435
-6482.28,60,152.051455
-6445.26,60,152.149477
-6548.66,60,152.244498
-6485.43,60,152.331519
-6508.92,60,152.42854
-6510.62,60,152.522561
-6500.54,60,152.618583
-6453.84,60,152.725607
-6535.49,60,152.814626
-6533.67,60,152.908648
-6499.04,60,152.994668
-6477.28,60,153.106694
-6538.27,60,153.207715
-6546.67,60,153.301736
-6530.48,60,153.396758
-6570.58,60,153.489779
-6548.78,60,153.597803
-6436.43,60,153.696826
-6506.08,60,153.792846
-6527.4,60,153.896872
-6515.62,60,153.998894
-6518.8,60,154.084913
-6572.09,60,154.183935
-6542.57,60,154.279957
-6534.21,60,154.365977
-6509.23,60,154.454997
-6549.91,60,154.554018
-6558.37,60,154.64404
-6542.75,60,154.731058
-6523.68,60,154.812077
-6619.48,60,154.9171
-6480.13,60,155.00712
-6479.92,60,155.09414
-6538.18,60,155.196163
-6571.78,60,155.291194
-6507.58,60,155.379205
-6521.2,60,155.478226
-6546.96,60,155.58125
-6475.22,60,155.66927
-6630.59,60,155.779295
-6579.54,60,155.878317
-6588.69,60,155.97534
-6527.0,60,156.06836
-6631.7,60,156.163381
-6503.17,60,156.259403
-6492.43,60,156.371428
-6566.47,60,156.459447
-6540.59,60,156.560471
-6552.44,60,156.663494
-6526.59,60,156.752514
-6504.47,60,156.858537
-6515.63,60,156.965562
-6524.12,60,157.064584
-6642.05,60,157.170608
-6597.41,60,157.257628
-6569.05,60,157.346647
-6545.06,60,157.453672
-6479.87,60,157.542692
-6521.38,60,157.640714
-6472.52,60,157.742737
-6506.39,60,157.839759
-6550.03,60,157.943782
-6545.68,60,158.037804
-6530.05,60,158.149828
-6531.05,60,158.245851
-6510.39,60,158.346873
-6581.09,60,158.437894
-6570.72,60,158.536915
-6520.12,60,158.631937
-6589.41,60,158.73296
-6570.49,60,158.827981
-6541.35,60,158.912001
-6520.46,60,159.007021
-6588.95,60,159.101043
-6628.71,60,159.184061
-6551.07,60,159.284084
-6539.71,60,159.378114
-6505.35,60,159.480128
-6494.52,60,159.568148
-6562.04,60,159.663169
-6474.51,60,159.759192
-6556.07,60,159.855212
-6547.58,60,159.949234
-6502.92,60,160.049257
-6544.6,60,160.136277
-6521.0,60,160.224296
-6549.56,60,160.314316
-6656.06,60,160.415339
-6421.74,60,160.503359
-6568.83,60,160.591379
-6543.11,60,160.6854
-6622.28,60,160.783422
-6536.62,60,160.886445
-6458.39,60,160.979466
-6570.67,60,161.074495
-6561.49,60,161.17751
-6558.07,60,161.277533
-6607.25,60,161.372555
-6501.58,60,161.467576
-6479.67,60,161.570599
-6540.3,60,161.670622
-6490.15,60,161.760643
-6561.18,60,161.860666
-6484.55,60,161.949685
-6445.09,60,162.053717
-6486.54,60,162.15273
-6455.17,60,162.245751
-6566.92,60,162.346774
-6447.88,60,162.437795
-6539.77,60,162.531816
-6504.23,60,162.625846
